2017-12-04,49879,28278,2,6115,4.5999999,28,3,0.10714286,-1071607685,0
2017-11-20,76542,9184,15,5988,9.8999996,21,0,0,-1071607685,0
2017-12-14,40943,25122,1,5757,5.1999998,30,5,0.16666667,-1071607685,0
2017-02-12,68401,915,4,6390,4.9000001,9,4,0.44444445,-1071607685,0
2017-06-19,53638,26704,5,5002,6.5999999,14,4,0.2857143,-1071607685,0
2017-02-20,85635,10305,4,9650,6,8,4,0.5,-1071607685,0
2017-02-21,79757,8451,15,1027,7.5,14,0,0,-1071607685,0
2017-12-29,35784,24203,11,5988,7.5999999,22,1,4.5454547E-2,-1071607685,0
2017-06-08,14299,29632,15,6115,2.8,25,2,7.9999998E-2,-1071607685,0
2017-02-18,24322,29073,15,6181,1.8,12,3,0.25,-1071607685,0
2017-04-03,42860,29465,7,905,9.8999996,11,1,9.0909094E-2,-1071607685,0
2017-11-16,13768,12668,5,6059,3.7,1,1,1,-1071607685,0
2017-01-18,20384,3625,6,715,6.9000001,5,4,0.80000001,-1071607685,0
2017-11-29,29719,14504,7,5757,9.3000002,21,1,4.7619049E-2,-1071607685,0
2017-07-05,52894,22940,11,1599,3.7,25,1,3.9999999E-2,-1071607685,0
2017-11-01,9422,16522,10,2798,6.1999998,4,3,0.75,-1071607685,0
2017-10-26,29796,19147,6,705,4.9000001,2,3,1.5,-1071607685,0
2017-05-23,83591,4701,3,6755,7,14,3,0.21428572,-1071607685,0
2017-10-05,18529,7262,9,6181,6.0999999,14,3,0.21428572,-1071607685,0
2017-01-09,91498,17827,12,6166,5.5999999,29,3,0.10344828,-1071607685,0
2017-07-30,39049,7909,15,862,0.89999998,18,3,0.16666667,-1071607685,0
2017-08-04,90110,8811,8,8237,7.9000001,17,2,0.11764706,-1071607685,0
2017-12-01,20384,18501,2,3844,5.4000001,19,2,0.10526316,-1071607685,0
2017-10-20,16646,23385,14,6755,9.5,11,0,0,-1071607685,0
2017-02-09,32693,23241,15,9121,6.8000002,15,3,0.2,-1071607685,0
2017-11-16,26945,25152,2,799,7.0999999,11,0,0,-1071607685,0
2017-09-23,74570,4783,9,6059,6.8000002,26,0,0,-1071607685,0
2017-05-19,20384,25605,6,4747,5.5,11,2,0.18181819,-1071607685,0
2017-07-04,40943,26076,15,5757,9.3999996,15,3,0.2,-1071607685,0
2017-05-19,29719,6196,13,8081,0.80000001,11,0,0,-1071607685,0
2017-03-14,30717,13185,7,9650,1.2,16,3,0.1875,-1071607685,0
2017-02-05,91591,6714,3,8081,0.60000002,6,5,0.83333331,-1071607685,0
2017-02-25,79539,7134,1,5996,2.9000001,12,5,0.41666666,-1071607685,0
2017-05-30,74788,16295,10,1027,7.6999998,12,5,0.41666666,-1071607685,0
2017-08-02,58848,18047,3,2650,3.7,8,5,0.625,-1071607685,0
2017-09-13,3860,7802,3,6390,8.8999996,23,1,4.3478262E-2,-1071607685,0
2017-02-26,40708,1171,12,9076,1.2,19,4,0.21052632,-1071607685,0
2017-04-27,9422,4,5,6171,1.1,9,1,0.11111111,-1071607685,0
2017-08-08,77322,25565,8,497,7.3000002,23,5,0.2173913,-1071607685,0
2017-12-04,14299,7802,12,9076,0.89999998,7,1,0.14285715,-1071607685,0
2017-05-29,10118,23385,6,2650,1.9,21,2,9.5238097E-2,-1071607685,0
2017-03-27,26945,20201,1,3710,4.9000001,15,4,0.26666668,-1071607685,0
2017-12-24,74570,17507,10,6390,8.1999998,10,4,0.40000001,-1071607685,0
2017-11-27,69298,27469,5,6171,5.1999998,2,0,0,-1071607685,0
2017-08-18,13768,6051,15,765,8.3000002,24,0,0,-1071607685,0
2017-03-04,45333,28223,11,5757,3.2,27,2,7.4074075E-2,-1071607685,0
2017-10-14,32693,16420,5,905,8.3999996,18,3,0.16666667,-1071607685,0
2017-08-31,69298,7004,15,9029,7.5999999,4,0,0,-1071607685,0
2017-03-06,27289,15308,1,2992,9.8000002,29,0,0,-1071607685,0
2017-08-25,32693,28766,4,6453,1.8,20,3,0.15000001,-1071607685,0
2017-03-25,30050,18752,6,862,9.8999996,11,1,9.0909094E-2,-1071607685,0
2017-07-06,75308,9598,14,8237,3.7,18,2,0.11111111,-1071607685,0
2017-03-31,8393,16928,6,3844,8.1999998,22,4,0.18181819,-1071607685,0
2017-08-04,14109,9482,10,8135,5.9000001,24,1,4.1666668E-2,-1071607685,0
2017-02-02,67481,21658,13,3844,9.6000004,14,2,0.14285715,-1071607685,0
2017-08-25,77322,13995,6,5688,6.5,24,5,0.20833333,-1071607685,0
2017-01-20,74788,3625,9,8175,9.3000002,1,5,5,-1071607685,0
2017-03-06,79757,15357,2,8175,9.6999998,23,0,0,-1071607685,0
2017-11-03,65855,4783,6,3678,5.3000002,18,3,0.16666667,-1071607685,0
2017-09-19,75308,13369,2,6171,6.5999999,11,5,0.45454547,-1071607685,0
2017-06-22,35986,24494,9,9076,1.9,12,2,0.16666667,-1071607685,0
2017-10-19,30050,14738,14,6181,4.1999998,11,1,9.0909094E-2,-1071607685,0
2017-02-22,17712,4038,12,3710,6,3,4,1.3333334,-1071607685,0
2017-06-30,68562,520,14,3844,5.6999998,16,1,0.0625,-1071607685,0
2017-05-22,52473,3231,9,497,9.3999996,9,0,0,-1071607685,0
2017-08-27,75325,9327,5,4747,2.2,16,5,0.3125,-1071607685,0
2017-12-05,39049,22022,8,705,0.69999999,14,4,0.2857143,-1071607685,0
2017-02-11,40943,25565,8,2798,3.2,27,4,0.14814815,-1071607685,0
2017-01-23,66738,19159,14,6390,3.8,22,2,9.0909094E-2,-1071607685,0
2017-11-14,85635,8811,5,1027,3.0999999,26,4,0.15384616,-1071607685,0
2017-09-22,35798,14398,13,3710,8.1000004,4,3,0.75,-1071607685,0
2017-06-12,85635,8739,11,3738,7.5,16,2,0.125,-1071607685,0
2017-10-08,67481,20977,1,497,7.1999998,8,0,0,-1071607685,0
2017-01-24,18309,25557,8,5002,1.7,22,1,4.5454547E-2,-1071607685,0
2017-02-06,13768,7958,7,5688,8.6999998,16,3,0.1875,-1071607685,0
2017-07-21,91591,16305,3,9866,6.3000002,10,1,0.1,-1071607685,0
2017-06-04,29796,14831,13,8237,4.0999999,3,2,0.66666669,-1071607685,0
2017-12-07,66738,25420,1,3678,1.2,14,5,0.35714287,-1071607685,0
2017-03-16,14109,19056,13,9929,6.5,17,1,0.05882353,-1071607685,0
2017-10-19,75325,641,3,1453,6.0999999,3,3,1,-1071607685,0
2017-08-03,76542,19190,11,5996,9,15,4,0.26666668,-1071607685,0
2017-09-17,51181,18384,15,622,7.9000001,25,4,0.16,-1071607685,0
2017-05-28,24322,1320,8,705,0.89999998,3,4,1.3333334,-1071607685,0
2017-10-31,65855,15308,10,3678,6.1999998,29,5,0.1724138,-1071607685,0
2017-12-16,91498,26704,1,9076,4.1999998,15,3,0.2,-1071607685,0
2017-09-28,19880,30132,2,6181,9.1999998,23,1,4.3478262E-2,-1071607685,0
2017-10-07,35309,9031,2,4747,3.4000001,16,4,0.25,-1071607685,0
2017-09-01,74788,11926,12,3678,9.3999996,15,2,0.13333334,-1071607685,0
2017-09-04,12334,25353,5,497,0.80000001,16,2,0.125,-1071607685,0
2017-06-04,39049,8885,4,3678,9.3000002,18,5,0.27777779,-1071607685,0
2017-11-09,29847,27424,4,9958,1.3,7,4,0.5714286,-1071607685,0
2017-07-30,74852,14398,3,1453,6.0999999,5,0,0,-1071607685,0
2017-04-15,74526,11926,10,8081,3.4000001,16,0,0,-1071607685,0
2017-01-28,39148,25615,9,705,9.3000002,3,5,1.6666666,-1071607685,0
2017-10-24,14109,28059,6,905,4.5,9,1,0.11111111,-1071607685,0
2017-11-07,74570,20977,6,1027,5.1999998,29,2,6.8965517E-2,-1071607685,0
2017-12-11,38057,909,9,8237,5.3000002,11,2,0.18181819,-1071607685,0
2017-12-29,52894,7088,15,6059,6.9000001,11,0,0,-1071607685,0
2017-03-07,69298,21661,10,1003,6.1999998,11,4,0.36363637,-1071607685,0
2017-03-23,8393,6913,3,9958,6.1999998,29,4,0.13793103,-1071607685,0
2017-11-03,19880,7229,10,862,4.9000001,28,3,0.10714286,-1071607685,0
2017-12-05,76542,14534,11,9029,1,14,2,0.14285715,-1071607685,0
2017-05-31,65855,4510,5,9029,9.1000004,3,1,0.33333334,-1071607685,0
2017-08-02,87307,27509,15,6181,6.1999998,7,3,0.42857143,-1071607685,0
2017-11-21,40708,26076,15,5757,8.8999996,8,2,0.25,-1071607685,0
2017-06-17,79757,17507,4,271,1.9,11,2,0.18181819,-1071607685,0
2017-03-14,74570,12838,10,8175,1.2,5,2,0.40000001,-1071607685,0
2017-08-28,29861,7004,6,5996,4.3000002,30,2,0.06666667,-1071607685,0
2017-11-12,26945,10305,14,9029,4.4000001,27,5,0.18518518,-1071607685,0
2017-08-28,50142,8246,15,5996,3.3,17,3,0.17647059,-1071607685,0
2017-10-09,19880,18992,10,6059,7.4000001,5,0,0,-1071607685,0
2017-02-14,77322,28262,10,8175,6,29,0,0,-1071607685,0
2017-02-24,9713,22099,3,9866,4.5,24,5,0.20833333,-1071607685,0
2017-03-13,9463,17695,3,9958,6.3000002,1,0,0,-1071607685,0
2017-09-22,77322,20264,1,1453,3.4000001,18,5,0.27777779,-1071607685,0
2017-04-16,18108,14831,4,6115,9.3999996,18,1,5.5555556E-2,-1071607685,0
2017-01-16,29026,12937,4,5996,1.1,21,3,0.14285715,-1071607685,0
2017-05-29,18529,18987,13,6181,8.1000004,14,0,0,-1071607685,0
2017-08-27,39148,3153,10,6166,4.6999998,22,0,0,-1071607685,0
2017-04-19,17712,19674,1,7963,2.3,24,3,0.125,-1071607685,0
2017-04-09,73149,20969,2,6171,4,26,1,0.03846154,-1071607685,0
2017-10-12,16646,3625,4,271,1.8,1,0,0,-1071607685,0
2017-11-27,83591,13695,7,905,2.0999999,13,5,0.38461539,-1071607685,0
2017-05-16,73149,25528,8,497,4.0999999,14,3,0.21428572,-1071607685,0
2017-11-08,19880,9624,15,9650,2.0999999,29,1,3.4482758E-2,-1071607685,0
2017-09-17,67481,15672,15,3678,8.6000004,29,4,0.13793103,-1071607685,0
2017-07-07,79539,5313,6,3710,6.1999998,24,3,0.125,-1071607685,0
2017-10-31,17712,4400,9,9076,6,14,2,0.14285715,-1071607685,0
2017-10-12,8393,4038,10,5527,4.5999999,19,1,5.2631579E-2,-1071607685,0
2017-11-13,50142,26543,5,3678,5.3000002,28,2,7.1428575E-2,-1071607685,0
2017-12-18,20384,21775,15,7963,3.5,16,3,0.1875,-1071607685,0
2017-06-08,27289,21953,3,3710,3.7,8,1,0.125,-1071607685,0
2017-11-10,74526,7734,1,799,6.5,28,3,0.10714286,-1071607685,0
2017-01-14,17712,13368,5,705,5.5,29,0,0,-1071607685,0
2017-02-11,10958,27688,2,8738,8.5,4,1,0.25,-1071607685,0
2017-05-22,74526,17440,7,8237,0.69999999,12,1,8.3333336E-2,-1071607685,0
2017-04-18,90110,4767,8,9761,5.5999999,22,0,0,-1071607685,0
2017-02-05,29861,28829,2,2992,3.5,3,5,1.6666666,-1071607685,0
2017-01-05,91591,16498,14,6171,1.3,17,5,0.29411766,-1071607685,0
2017-01-14,41172,16420,2,6059,4.1999998,14,3,0.21428572,-1071607685,0
2017-07-09,585,19819,15,9958,8.1000004,5,4,0.80000001,-1071607685,0
2017-12-07,91498,15635,12,2650,4.5999999,24,4,0.16666667,-1071607685,0
2017-12-04,75308,22413,13,5002,8.5,14,4,0.2857143,-1071607685,0
2017-09-04,75325,22587,6,6453,0.89999998,11,5,0.45454547,-1071607685,0
2017-02-09,3474,6379,14,3738,4.0999999,9,3,0.33333334,-1071607685,0
2017-01-03,39049,14831,4,2650,8.8999996,28,4,0.14285715,-1071607685,0
2017-12-14,1169,641,13,799,3.7,8,5,0.625,-1071607685,0
2017-12-05,74852,10947,13,4747,9.6999998,26,3,0.11538462,-1071607685,0
2017-01-21,50142,15259,9,6755,2.5,18,1,5.5555556E-2,-1071607685,0
2017-06-25,35784,16364,4,2992,8.6000004,14,1,7.1428575E-2,-1071607685,0
2017-06-20,66672,6302,15,9761,2.8,1,2,2,-1071607685,0
2017-06-13,46218,13695,11,9802,2.3,21,5,0.23809524,-1071607685,0
2017-12-07,54343,164,5,6453,7.6999998,9,4,0.44444445,-1071607685,0
2017-06-28,66672,19249,12,5002,6.0999999,29,3,0.10344828,-1071607685,0
2017-10-09,51881,23969,12,497,2.0999999,21,4,0.19047619,-1071607685,0
2017-11-28,74852,17284,1,3710,1,22,5,0.22727273,-1071607685,0
2017-01-21,72317,9799,3,765,6.6999998,6,2,0.33333334,-1071607685,0
2017-12-27,85635,10970,14,9958,4.3000002,20,5,0.25,-1071607685,0
2017-01-13,29847,22616,8,6115,10,8,2,0.25,-1071607685,0
2017-04-13,22128,30164,10,8081,7.0999999,16,0,0,-1071607685,0
2017-09-09,29719,11360,10,1003,4.5,7,0,0,-1071607685,0
2017-05-13,10958,14534,11,3710,9.6999998,22,3,0.13636364,-1071607685,0
2017-05-19,585,11840,7,6390,5.1999998,1,4,4,-1071607685,0
2017-07-02,17712,30271,2,6181,3.5,14,0,0,-1071607685,0
2017-02-26,15323,20016,8,5002,8.8000002,19,0,0,-1071607685,0
2017-01-23,14109,5039,5,9929,4.4000001,2,4,2,-1071607685,0
2017-03-31,87307,7881,3,8237,7.6999998,29,2,6.8965517E-2,-1071607685,0
2017-07-21,29847,14504,2,9650,7.3000002,26,1,0.03846154,-1071607685,0
2017-10-30,75308,2594,14,6171,3.7,29,3,0.10344828,-1071607685,0
2017-08-16,50142,22022,14,1003,3.3,17,5,0.29411766,-1071607685,0
2017-03-03,44947,4015,8,9929,5.3000002,24,5,0.20833333,-1071607685,0
2017-06-15,88592,5220,6,8081,8.8000002,8,3,0.375,-1071607685,0
2017-10-28,9463,17284,4,715,9.8999996,10,5,0.5,-1071607685,0
2017-06-20,32693,9706,12,2798,4.3000002,20,4,0.2,-1071607685,0
2017-09-26,71008,6346,4,2798,8.1000004,29,3,0.10344828,-1071607685,0
2017-06-13,74570,11603,11,9029,1,9,4,0.44444445,-1071607685,0
2017-03-25,71008,21953,4,2798,7.5999999,22,2,9.0909094E-2,-1071607685,0
2017-10-16,30717,19190,4,9029,6.5999999,26,3,0.11538462,-1071607685,0
2017-11-02,18309,15782,1,8081,7.5,6,3,0.5,-1071607685,0
2017-08-18,39049,22876,15,5757,5.0999999,24,0,0,-1071607685,0
2017-10-22,36849,22616,4,6059,7.3000002,12,3,0.25,-1071607685,0
2017-10-19,18309,14931,3,2992,3,7,3,0.42857143,-1071607685,0
2017-10-10,9485,27996,15,5002,6,26,2,0.07692308,-1071607685,0
2017-02-07,53638,909,10,9802,5.8000002,21,2,9.5238097E-2,-1071607685,0
2017-10-19,13768,22872,4,6181,9.8000002,21,3,0.14285715,-1071607685,0
2017-07-03,53638,25712,4,6390,5.1999998,27,3,0.11111111,-1071607685,0
2017-08-10,29861,26991,7,9650,7.5,12,0,0,-1071607685,0
2017-09-25,70822,23697,5,9958,4.9000001,13,3,0.23076923,-1071607685,0
2017-06-22,79539,15523,2,2798,6.3000002,7,3,0.42857143,-1071607685,0
2017-04-03,87307,28708,15,5527,1.7,2,4,2,-1071607685,0
2017-10-14,29796,16420,11,1027,7.5999999,17,5,0.29411766,-1071607685,0
2017-05-25,40708,22441,8,1027,9.8999996,29,2,6.8965517E-2,-1071607685,0
2017-05-25,36534,24203,2,1003,3.5,23,3,0.13043478,-1071607685,0
2017-11-21,71008,24182,1,705,5.5,25,5,0.2,-1071607685,0
2017-05-12,24322,22872,9,715,7.0999999,17,2,0.11764706,-1071607685,0
2017-06-29,10958,24302,12,5757,4.5999999,25,4,0.16,-1071607685,0
2017-02-22,76542,6379,11,6755,2.8,26,5,0.1923077,-1071607685,0
2017-06-08,50142,11332,2,8081,2.7,11,2,0.18181819,-1071607685,0
2017-10-04,54343,18987,6,3678,6.8000002,3,4,1.3333334,-1071607685,0
2017-12-11,79539,13410,6,9029,8.5,17,4,0.23529412,-1071607685,0
2017-04-23,53638,7881,15,6755,2.2,19,0,0,-1071607685,0
2017-01-06,10118,24601,11,5527,3.5,2,4,2,-1071607685,0
2017-07-07,49320,22872,11,3844,5.3000002,7,5,0.71428573,-1071607685,0
2017-11-11,8393,28021,4,6059,9.3999996,12,0,0,-1071607685,0
2017-06-14,8393,20370,6,3710,8.1000004,20,4,0.2,-1071607685,0
2017-09-28,29796,24791,11,6453,1.7,28,4,0.14285715,-1071607685,0
2017-07-21,52894,19547,2,1027,0.80000001,10,0,0,-1071607685,0
2017-05-23,14299,14283,15,6755,4.9000001,11,2,0.18181819,-1071607685,0
2017-09-16,72317,29167,9,6181,1.3,30,5,0.16666667,-1071607685,0
2017-09-27,35309,641,9,3710,7,6,2,0.33333334,-1071607685,0
2017-08-18,10118,27957,9,9929,5.6999998,23,3,0.13043478,-1071607685,0
2017-04-10,36849,3272,7,705,6.5999999,2,5,2.5,-1071607685,0
2017-02-18,67481,29079,4,5757,1,27,5,0.18518518,-1071607685,0
2017-09-11,88592,7093,15,9076,6.6999998,14,4,0.2857143,-1071607685,0
2017-03-17,41172,18384,10,2650,0.60000002,18,1,5.5555556E-2,-1071607685,0
2017-07-15,13768,7004,7,765,9.3999996,13,1,0.07692308,-1071607685,0
2017-03-03,10118,7713,12,8237,0.69999999,28,5,0.17857143,-1071607685,0
2017-04-17,39707,12393,15,2992,9,16,4,0.25,-1071607685,0
2017-04-13,39049,17284,3,5002,6,23,0,0,-1071607685,0
2017-10-12,9422,23998,1,6171,8.3999996,15,1,0.06666667,-1071607685,0
2017-04-27,36534,9216,13,2992,8,27,1,3.7037037E-2,-1071607685,0
2017-03-06,40943,19458,14,3738,8.1000004,21,0,0,-1071607685,0
2017-05-20,17712,571,13,715,7.5,16,4,0.25,-1071607685,0
2017-07-14,34915,24302,15,6181,2.8,29,1,3.4482758E-2,-1071607685,0
2017-10-12,83591,26256,6,765,9.8000002,7,3,0.42857143,-1071607685,0
2017-12-14,44947,19458,3,6171,9.6000004,6,4,0.66666669,-1071607685,0
2017-08-03,35798,8313,6,6755,9.8999996,27,2,7.4074075E-2,-1071607685,0
2017-03-22,52894,9624,13,1453,6.4000001,17,5,0.29411766,-1071607685,0
2017-07-19,83591,22450,11,5757,1.2,10,1,0.1,-1071607685,0
2017-11-25,36534,14246,2,9761,8,11,4,0.36363637,-1071607685,0
2017-03-27,46496,21658,7,271,2.0999999,26,0,0,-1071607685,0
2017-09-30,9713,7229,14,6171,7.3000002,7,5,0.71428573,-1071607685,0
2017-01-31,87563,9184,15,1599,9,12,3,0.25,-1071607685,0
2017-05-27,68562,19674,8,3678,5.3000002,13,2,0.15384616,-1071607685,0
2017-11-21,30717,28384,9,271,9.8999996,12,2,0.16666667,-1071607685,0
2017-04-22,27289,20201,7,271,3.0999999,9,2,0.22222222,-1071607685,0
2017-05-19,83288,2259,14,6171,1.4,13,4,0.30769232,-1071607685,0
2017-04-08,87091,2178,5,9929,0.60000002,30,5,0.16666667,-1071607685,0
2017-09-09,49320,24494,8,2650,5.5,14,1,7.1428575E-2,-1071607685,0
2017-04-17,585,7093,14,905,6.3000002,16,3,0.1875,-1071607685,0
2017-04-13,38057,26384,3,7963,7,1,2,2,-1071607685,0
2017-02-05,87091,19052,1,3738,0.80000001,28,2,7.1428575E-2,-1071607685,0
2017-03-08,26945,8397,1,271,5.8000002,11,4,0.36363637,-1071607685,0
2017-03-07,9422,2972,10,497,1.1,28,4,0.14285715,-1071607685,0
2017-08-29,9422,4311,10,9958,3.5999999,20,0,0,-1071607685,0
2017-07-29,49320,18687,13,2798,5.3000002,26,3,0.11538462,-1071607685,0
2017-09-12,24322,17440,8,9929,1.9,20,5,0.25,-1071607685,0
2017-12-12,16646,4701,4,9121,8.1000004,16,0,0,-1071607685,0
2017-11-02,58848,8397,3,8237,5.9000001,19,2,0.10526316,-1071607685,0
2017-08-10,29847,9861,15,3738,5.5,28,5,0.17857143,-1071607685,0
2017-11-08,19880,23070,13,9929,2.5999999,10,5,0.5,-1071607685,0
2017-04-14,24322,4341,2,705,7.0999999,29,4,0.13793103,-1071607685,0
2017-02-12,18309,25122,11,905,7.0999999,8,4,0.5,-1071607685,0
2017-07-31,27289,30182,11,8081,2.4000001,3,4,1.3333334,-1071607685,0
2017-03-18,44947,4710,5,5996,1.2,2,1,0.5,-1071607685,0
2017-02-16,16646,11909,1,9121,8.3999996,25,5,0.2,-1071607685,0
2017-04-19,39049,1141,12,9866,7.5999999,30,1,3.3333335E-2,-1071607685,0
2017-07-23,39049,7802,8,8738,7.0999999,15,2,0.13333334,-1071607685,0
2017-07-16,21683,5684,9,622,1.1,22,3,0.13636364,-1071607685,0
2017-10-13,27289,14531,9,1027,3,15,3,0.2,-1071607685,0
2017-04-16,79757,9184,10,8237,7.9000001,15,0,0,-1071607685,0
2017-10-21,74570,10027,13,1003,9.1999998,29,1,3.4482758E-2,-1071607685,0
2017-08-23,77322,19255,5,9866,3.0999999,4,1,0.25,-1071607685,0
2017-10-10,91498,2056,4,3710,0.89999998,22,0,0,-1071607685,0
2017-03-14,29796,8845,4,8081,3.8,5,0,0,-1071607685,0
2017-05-14,36849,14434,7,6059,7.5999999,26,2,0.07692308,-1071607685,0
2017-04-25,39148,20957,3,9121,5,14,4,0.2857143,-1071607685,0
2017-11-10,29719,1044,12,5988,4.6999998,19,3,0.15789473,-1071607685,0
2017-12-01,65855,17440,8,9076,9.1000004,4,2,0.5,-1071607685,0
2017-01-04,87307,2213,6,8135,3.8,15,3,0.2,-1071607685,0
2017-02-19,36849,6842,5,9121,9.8999996,26,1,0.03846154,-1071607685,0
2017-11-14,19880,29930,15,3738,7.8000002,5,5,1,-1071607685,0
2017-09-14,52473,6171,6,765,0.60000002,10,1,0.1,-1071607685,0
2017-09-03,27289,25346,4,5688,1.6,21,2,9.5238097E-2,-1071607685,0
2017-05-27,74582,29632,6,3678,3,11,1,9.0909094E-2,-1071607685,0
2017-06-10,35309,5526,1,5688,8.3000002,2,2,1,-1071607685,0
2017-11-20,30050,9673,13,8175,8.5,18,3,0.16666667,-1071607685,0
2017-03-12,71008,7958,3,8175,2.3,19,5,0.2631579,-1071607685,0
2017-04-03,74570,24601,11,5688,8.3000002,28,0,0,-1071607685,0
2017-04-21,29026,4710,11,9121,1.3,19,4,0.21052632,-1071607685,0
2017-04-28,83591,17908,7,622,5.8000002,16,5,0.3125,-1071607685,0
2017-03-24,74526,27831,1,9958,6.1999998,7,2,0.2857143,-1071607685,0
2017-05-22,12334,12494,15,1027,9.3000002,19,2,0.10526316,-1071607685,0
2017-10-03,46218,26910,8,1003,5,9,3,0.33333334,-1071607685,0
2017-05-16,46496,25114,5,3710,2.9000001,10,4,0.40000001,-1071607685,0
2017-08-13,35986,10970,2,3738,7.3000002,18,5,0.27777779,-1071607685,0
2017-06-03,51181,8845,1,6115,6.4000001,13,3,0.23076923,-1071607685,0
2017-03-17,87307,18687,11,5757,4.0999999,7,4,0.5714286,-1071607685,0
2017-09-05,29026,10064,15,3844,1.8,29,1,3.4482758E-2,-1071607685,0
2017-09-06,77251,27996,15,8237,2.3,14,4,0.2857143,-1071607685,0
2017-08-09,39148,26991,11,5527,4,18,1,5.5555556E-2,-1071607685,0
2017-08-28,1169,10217,6,6181,9.5,24,5,0.20833333,-1071607685,0
2017-12-26,42860,29906,6,5996,9,3,4,1.3333334,-1071607685,0
2017-04-08,35986,16442,15,1027,6.6999998,28,5,0.17857143,-1071607685,0
2017-11-15,29847,344,6,2992,4,29,3,0.10344828,-1071607685,0
2017-12-06,90110,18384,15,8081,2.4000001,1,5,5,-1071607685,0
2017-06-03,74526,7711,10,8081,9.3999996,6,2,0.33333334,-1071607685,0
2017-09-21,46496,14981,9,9958,2.8,18,2,0.11111111,-1071607685,0
2017-02-21,15323,2178,1,8081,2.0999999,12,4,0.33333334,-1071607685,0
2017-05-12,68562,16928,3,9802,1.1,15,5,0.33333334,-1071607685,0
2017-11-19,76542,19052,5,2992,5.9000001,17,0,0,-1071607685,0
2017-07-05,18529,27692,3,9650,4.5999999,3,4,1.3333334,-1071607685,0
2017-11-16,16646,4015,6,1453,3.2,8,3,0.375,-1071607685,0
2017-09-09,77251,20582,12,8237,6.5999999,5,4,0.80000001,-1071607685,0
2017-07-29,76542,28191,8,1599,4.5999999,21,2,9.5238097E-2,-1071607685,0
2017-09-08,85286,7259,5,622,2,27,1,3.7037037E-2,-1071607685,0
2017-08-19,24322,6842,14,622,3.9000001,29,1,3.4482758E-2,-1071607685,0
2017-10-07,46218,11360,2,497,2.4000001,14,2,0.14285715,-1071607685,0
2017-03-04,18529,22917,12,3844,3.0999999,12,2,0.16666667,-1071607685,0
2017-01-20,66738,15543,3,5688,2.2,25,2,7.9999998E-2,-1071607685,0
2017-07-27,30717,17827,11,9958,6.4000001,29,5,0.1724138,-1071607685,0
2017-07-06,30717,19868,13,4747,5.9000001,5,0,0,-1071607685,0
2017-08-13,65855,9212,12,3738,1.9,19,3,0.15789473,-1071607685,0
2017-08-15,39707,19190,10,2992,0.89999998,8,3,0.375,-1071607685,0
2017-04-16,77251,12305,3,905,8.1999998,30,2,0.06666667,-1071607685,0
2017-09-08,38057,9212,11,6755,5.8000002,11,3,0.27272728,-1071607685,0
2017-11-01,14109,28271,1,6755,7.3000002,24,4,0.16666667,-1071607685,0
2017-03-18,20384,5475,4,9929,2.7,16,1,0.0625,-1071607685,0
2017-06-19,85286,5220,2,9076,5.0999999,2,4,2,-1071607685,0
2017-03-01,36849,1994,2,765,7.5999999,24,1,4.1666668E-2,-1071607685,0
2017-03-18,66672,8885,9,5002,3.7,12,4,0.33333334,-1071607685,0
2017-08-12,44947,10264,8,5527,4,27,3,0.11111111,-1071607685,0
2017-09-06,72781,19837,1,9650,4.1999998,9,4,0.44444445,-1071607685,0
2017-12-04,8393,25703,15,2992,1.6,21,2,9.5238097E-2,-1071607685,0
2017-07-07,42860,12494,8,8135,3.7,3,4,1.3333334,-1071607685,0
2017-03-22,26945,22917,9,5988,5.3000002,18,4,0.22222222,-1071607685,0
2017-09-23,1169,25114,6,6181,2.5999999,5,0,0,-1071607685,0
2017-05-31,83591,16317,3,6166,0.60000002,24,4,0.16666667,-1071607685,0
2017-04-26,15323,6175,5,6181,3.9000001,23,2,8.6956523E-2,-1071607685,0
2017-01-16,79539,25671,1,5002,1.3,19,1,5.2631579E-2,-1071607685,0
2017-02-26,52894,13858,12,5688,5.4000001,10,0,0,-1071607685,0
2017-05-02,52473,14246,7,6390,9.1000004,2,1,0.5,-1071607685,0
2017-08-06,18108,5397,11,7963,4,21,3,0.14285715,-1071607685,0
2017-09-21,45333,17908,8,9929,8.8999996,25,3,0.12,-1071607685,0
2017-05-22,40708,12838,15,5996,9.8999996,11,1,9.0909094E-2,-1071607685,0
2017-11-08,10118,6018,11,1599,3.5,24,1,4.1666668E-2,-1071607685,0
2017-09-19,66672,16928,5,3738,2.2,2,4,2,-1071607685,0
2017-12-09,87563,14398,6,5996,8.3999996,8,0,0,-1071607685,0
2017-11-11,74582,8986,10,5757,2.2,28,5,0.17857143,-1071607685,0
2017-01-24,1169,5838,8,9650,3.9000001,10,4,0.40000001,-1071607685,0
2017-05-02,91591,28223,12,9029,5.6999998,16,0,0,-1071607685,0
2017-09-17,30050,22917,13,1003,6.9000001,18,5,0.27777779,-1071607685,0
2017-06-30,54343,7262,5,8738,6.9000001,13,5,0.38461539,-1071607685,0
2017-01-16,87563,25141,12,5996,1.6,6,4,0.66666669,-1071607685,0
2017-11-17,18529,11516,13,1003,7.9000001,29,0,0,-1071607685,0
2017-07-09,75308,2343,13,4747,9,16,1,0.0625,-1071607685,0
2017-12-06,72781,26910,7,6390,6.8000002,26,5,0.1923077,-1071607685,0
